torch.Size([1000000, 3])
Total samples in dataset: 1000000, collocation points: 999000, data poinst: 1000, test points: 1000
It: 88700, Loss: 1.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 88800, Loss: 1.653e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 88900, Loss: 1.578e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 89000, Loss: 1.661e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 89100, Loss: 1.636e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 89200, Loss: 1.595e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 89300, Loss: 1.667e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.29
It: 89400, Loss: 1.621e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 89500, Loss: 1.626e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 89600, Loss: 1.654e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 89700, Loss: 1.656e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 89800, Loss: 1.631e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 89900, Loss: 1.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 90000, Loss: 1.585e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 90100, Loss: 1.623e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 90200, Loss: 1.647e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 90300, Loss: 1.622e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 90400, Loss: 1.626e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 90500, Loss: 1.625e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 90600, Loss: 1.626e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 90700, Loss: 1.590e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 90800, Loss: 1.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 90900, Loss: 1.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 91000, Loss: 1.597e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 91100, Loss: 1.629e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 91200, Loss: 1.640e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 91300, Loss: 1.608e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 91400, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 91500, Loss: 1.634e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 91600, Loss: 1.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 91700, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 91800, Loss: 1.604e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 91900, Loss: 1.586e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 92000, Loss: 1.588e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 92100, Loss: 1.603e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 92200, Loss: 1.633e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 92300, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 92400, Loss: 1.608e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 92500, Loss: 1.579e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 92600, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 92700, Loss: 1.577e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 92800, Loss: 1.669e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 92900, Loss: 1.615e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 93000, Loss: 1.617e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 93100, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 93200, Loss: 1.630e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 93300, Loss: 1.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 93400, Loss: 1.574e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 93500, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 93600, Loss: 1.621e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 93700, Loss: 1.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 93800, Loss: 1.594e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 93900, Loss: 1.595e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 94000, Loss: 1.615e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 94100, Loss: 1.603e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 94200, Loss: 1.617e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 94300, Loss: 1.575e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 94400, Loss: 1.597e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 94500, Loss: 1.612e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 94600, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 94700, Loss: 1.590e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 94800, Loss: 1.616e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 94900, Loss: 1.641e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 95000, Loss: 1.591e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 95100, Loss: 1.633e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 95200, Loss: 1.625e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 95300, Loss: 1.593e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 95400, Loss: 1.573e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 95500, Loss: 1.612e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 95600, Loss: 1.606e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 95700, Loss: 1.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 95800, Loss: 1.573e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 95900, Loss: 1.591e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 96000, Loss: 1.585e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 96100, Loss: 1.570e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 96200, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 96300, Loss: 1.574e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 96400, Loss: 1.603e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 96500, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 96600, Loss: 1.590e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 96700, Loss: 1.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 96800, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 96900, Loss: 1.596e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 97000, Loss: 1.596e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 97100, Loss: 1.626e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 97200, Loss: 1.583e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 97300, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 97400, Loss: 1.584e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 97500, Loss: 1.624e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 97600, Loss: 1.615e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 97700, Loss: 1.614e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 97800, Loss: 1.625e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 97900, Loss: 1.578e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 98000, Loss: 1.601e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 98100, Loss: 1.600e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 98200, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 98300, Loss: 1.595e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 98400, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 98500, Loss: 1.565e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 98600, Loss: 1.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 98700, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 98800, Loss: 1.604e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 98900, Loss: 1.585e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 99000, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 99100, Loss: 1.574e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 99200, Loss: 1.568e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 99300, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 99400, Loss: 1.592e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 99500, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 99600, Loss: 1.609e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 99700, Loss: 1.591e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 99800, Loss: 1.573e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 99900, Loss: 1.620e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 100000, Loss: 1.608e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 100100, Loss: 1.556e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 100200, Loss: 1.596e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 100300, Loss: 1.567e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 100400, Loss: 1.553e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 100500, Loss: 1.573e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 100600, Loss: 1.594e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 100700, Loss: 1.571e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 100800, Loss: 1.621e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 100900, Loss: 1.580e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 101000, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 101100, Loss: 1.609e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 101200, Loss: 1.575e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.02
It: 101300, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 101400, Loss: 1.578e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 101500, Loss: 1.596e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 101600, Loss: 1.604e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 101700, Loss: 1.593e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.01
It: 101800, Loss: 1.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 101900, Loss: 1.549e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 102000, Loss: 1.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 102100, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 102200, Loss: 1.541e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 102300, Loss: 1.549e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 102400, Loss: 1.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 102500, Loss: 1.589e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 102600, Loss: 1.587e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 102700, Loss: 1.578e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 102800, Loss: 1.586e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 102900, Loss: 1.593e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 103000, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 103100, Loss: 1.598e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 103200, Loss: 1.594e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 103300, Loss: 1.561e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 103400, Loss: 1.561e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 103500, Loss: 1.577e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 103600, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 103700, Loss: 1.615e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 103800, Loss: 1.575e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 103900, Loss: 1.610e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 104000, Loss: 1.558e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 104100, Loss: 1.565e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 104200, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 104300, Loss: 1.579e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 104400, Loss: 1.605e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 104500, Loss: 1.578e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 104600, Loss: 1.571e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 104700, Loss: 1.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 104800, Loss: 1.580e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 104900, Loss: 1.552e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 105000, Loss: 1.559e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 105100, Loss: 1.586e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 105200, Loss: 1.599e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 105300, Loss: 1.573e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 105400, Loss: 1.570e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 105500, Loss: 1.564e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 105600, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 105700, Loss: 1.630e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 105800, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 105900, Loss: 1.616e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
